,Date_,Gld_Close
998,2013-12-19,1195.0
999,2013-12-20,1205.1
1000,2013-12-23,1198.4
1001,2013-12-24,1205.1
1002,2013-12-26,1214.1
1003,2013-12-27,1216.1
1004,2013-12-30,1203.1
1005,2013-12-31,1201.9
1006,2014-01-02,1225.0
1007,2014-01-03,1238.4
1008,2014-01-06,1237.8
1009,2014-01-07,1229.4
1010,2014-01-08,1225.3
1011,2014-01-09,1229.3
1012,2014-01-10,1246.7
1013,2014-01-13,1250.9
1014,2014-01-14,1245.2
1015,2014-01-15,1238.1
1016,2014-01-16,1240.0
1017,2014-01-17,1251.7
1018,2014-01-21,1242.3
1019,2014-01-22,1239.0
1020,2014-01-23,1262.6
1021,2014-01-24,1264.5
1022,2014-01-27,1263.6
1023,2014-01-28,1251.0
1024,2014-01-29,1262.2
1025,2014-01-30,1242.2
1026,2014-01-31,1240.1
1027,2014-02-03,1260.4
1028,2014-02-04,1251.7
1029,2014-02-05,1257.3
1030,2014-02-06,1257.6
1031,2014-02-07,1263.3
1032,2014-02-10,1274.8
1033,2014-02-11,1290.1
1034,2014-02-12,1295.3
1035,2014-02-13,1300.4
1036,2014-02-14,1319.0
1037,2014-02-18,1324.7
1038,2014-02-19,1320.6
1039,2014-02-20,1317.1
1040,2014-02-21,1323.9
1041,2014-02-24,1338.3
1042,2014-02-25,1343.0
1043,2014-02-26,1328.2
1044,2014-02-27,1331.6
1045,2014-02-28,1321.4
1046,2014-03-03,1350.1
1047,2014-03-04,1337.8
1048,2014-03-05,1340.2
1049,2014-03-06,1351.7
1050,2014-03-07,1338.1
1051,2014-03-10,1341.4
1052,2014-03-11,1346.5
1053,2014-03-12,1370.3
1054,2014-03-13,1372.2
1055,2014-03-14,1379.0
1056,2014-03-17,1372.9
1057,2014-03-18,1359.0
1058,2014-03-19,1341.4
1059,2014-03-20,1330.5
1060,2014-03-21,1336.0
1061,2014-03-24,1311.2
1062,2014-03-25,1311.4
1063,2014-03-26,1303.4
1064,2014-03-27,1294.7
1065,2014-03-28,1293.8
1066,2014-03-31,1283.4
1067,2014-04-01,1279.6
1068,2014-04-02,1290.5
1069,2014-04-03,1284.4
1070,2014-04-04,1303.2
1071,2014-04-07,1298.0
1072,2014-04-08,1308.7
1073,2014-04-09,1305.5
1074,2014-04-10,1320.1
1075,2014-04-11,1318.7
1076,2014-04-14,1327.2
1077,2014-04-15,1300.0
1078,2014-04-16,1303.1
1079,2014-04-17,1293.4
1080,2014-04-21,1288.0
1081,2014-04-22,1280.6
1082,2014-04-23,1284.2
1083,2014-04-24,1290.5
1084,2014-04-25,1300.7
1085,2014-04-28,1298.9
1086,2014-04-29,1296.0
1087,2014-04-30,1295.6
1088,2014-05-01,1283.1
1089,2014-05-02,1302.6
1090,2014-05-05,1309.0
1091,2014-05-06,1308.3
1092,2014-05-07,1288.6
1093,2014-05-08,1287.4
1094,2014-05-09,1287.3
1095,2014-05-12,1295.6
1096,2014-05-13,1294.6
1097,2014-05-14,1305.7
1098,2014-05-15,1293.5
1099,2014-05-16,1293.3
1100,2014-05-19,1293.7
1101,2014-05-20,1294.5
1102,2014-05-21,1288.0
1103,2014-05-22,1294.9
1104,2014-05-23,1291.6
1105,2014-05-27,1265.4
1106,2014-05-28,1259.3
1107,2014-05-29,1256.3
1108,2014-05-30,1245.6
1109,2014-06-02,1243.7
1110,2014-06-03,1244.3
1111,2014-06-04,1244.0
1112,2014-06-05,1253.0
1113,2014-06-06,1252.1
1114,2014-06-09,1253.5
1115,2014-06-10,1259.8
1116,2014-06-11,1260.8
1117,2014-06-12,1273.6
1118,2014-06-13,1273.7
1119,2014-06-16,1274.9
1120,2014-06-17,1271.7
1121,2014-06-18,1272.4
1122,2014-06-19,1313.7
1123,2014-06-20,1316.2
1124,2014-06-23,1318.0
1125,2014-06-24,1320.9
1126,2014-06-25,1322.2
1127,2014-06-26,1316.1
1128,2014-06-27,1319.0
1129,2014-06-30,1321.8
1130,2014-07-01,1326.4
1131,2014-07-02,1330.7
1132,2014-07-03,1320.4
1133,2014-07-07,1316.5
1134,2014-07-08,1316.0
1135,2014-07-09,1323.8
1136,2014-07-10,1338.7
1137,2014-07-11,1337.0
1138,2014-07-14,1306.3
1139,2014-07-15,1296.9
1140,2014-07-16,1299.6
1141,2014-07-17,1316.7
1142,2014-07-18,1309.2
1143,2014-07-21,1313.7
1144,2014-07-22,1306.1
1145,2014-07-23,1304.5
1146,2014-07-24,1290.6
1147,2014-07-25,1303.1
1148,2014-07-28,1303.3
1149,2014-07-29,1298.3
1150,2014-07-30,1294.9
1151,2014-07-31,1281.3
1152,2014-08-01,1293.6
1153,2014-08-04,1287.7
1154,2014-08-05,1284.0
1155,2014-08-06,1306.7
1156,2014-08-07,1310.8
1157,2014-08-08,1308.9
1158,2014-08-11,1308.5
1159,2014-08-12,1308.8
1160,2014-08-13,1312.8
1161,2014-08-14,1313.9
1162,2014-08-15,1304.5
1163,2014-08-18,1297.7
1164,2014-08-19,1295.1
1165,2014-08-20,1293.4
1166,2014-08-21,1273.7
1167,2014-08-22,1278.6
1168,2014-08-25,1277.3
1169,2014-08-26,1283.8
1170,2014-08-27,1281.9
1171,2014-08-28,1288.7
1172,2014-08-29,1285.8
1173,2014-09-02,1263.7
1174,2014-09-03,1268.9
1175,2014-09-04,1265.1
1176,2014-09-05,1265.8
1177,2014-09-08,1252.7
1178,2014-09-09,1246.8
1179,2014-09-10,1243.5
1180,2014-09-11,1237.4
1181,2014-09-12,1229.9
1182,2014-09-15,1233.6
1183,2014-09-16,1235.2
1184,2014-09-17,1234.4
1185,2014-09-18,1225.7
1186,2014-09-19,1215.3
1187,2014-09-22,1216.8
1188,2014-09-23,1221.0
1189,2014-09-24,1218.6
1190,2014-09-25,1221.2
1191,2014-09-26,1214.1
1192,2014-09-29,1217.5
1193,2014-09-30,1210.5
1194,2014-10-01,1214.6
1195,2014-10-02,1214.2
1196,2014-10-03,1192.2
1197,2014-10-06,1206.7
1198,2014-10-07,1211.7
1199,2014-10-08,1205.3
1200,2014-10-09,1224.6
1201,2014-10-10,1221.0
1202,2014-10-13,1229.3
1203,2014-10-14,1233.6
1204,2014-10-15,1244.1
1205,2014-10-16,1240.5
1206,2014-10-17,1238.3
1207,2014-10-20,1244.0
1208,2014-10-21,1251.0
1209,2014-10-22,1244.8
1210,2014-10-23,1228.5
1211,2014-10-24,1231.2
1212,2014-10-27,1229.1
1213,2014-10-28,1229.2
1214,2014-10-29,1224.3
1215,2014-10-30,1198.1
1216,2014-10-31,1171.1
1217,2014-11-03,1169.4
1218,2014-11-04,1167.4
1219,2014-11-05,1145.4
1220,2014-11-06,1142.3
1221,2014-11-07,1169.6
1222,2014-11-10,1159.6
1223,2014-11-11,1162.8
1224,2014-11-12,1158.9
1225,2014-11-13,1161.1
1226,2014-11-14,1185.0
1227,2014-11-17,1183.0
1228,2014-11-18,1196.7
1229,2014-11-19,1193.6
1230,2014-11-20,1190.7
1231,2014-11-21,1197.5
1232,2014-11-24,1195.5
1233,2014-11-25,1197.1
1234,2014-11-26,1196.6
1235,2014-11-28,1175.2
1236,2014-12-01,1218.0
1237,2014-12-02,1199.2
1238,2014-12-03,1208.5
1239,2014-12-04,1207.5
1240,2014-12-05,1190.1
1241,2014-12-08,1194.7
1242,2014-12-09,1231.5
1243,2014-12-10,1228.9
1244,2014-12-11,1225.1
1245,2014-12-12,1222.0
1246,2014-12-15,1207.2
1247,2014-12-16,1193.9
1248,2014-12-17,1194.3
1249,2014-12-18,1194.7
1250,2014-12-19,1195.9
1251,2014-12-22,1179.7
1252,2014-12-23,1177.9
1253,2014-12-24,1173.5
1254,2014-12-26,1195.3
1255,2014-12-29,1181.7
1256,2014-12-30,1200.2
1257,2014-12-31,1183.9
1258,2015-01-02,1186.0
1259,2015-01-05,1203.9
1260,2015-01-06,1219.3
1261,2015-01-07,1210.6
1262,2015-01-08,1208.4
1263,2015-01-09,1216.0
1264,2015-01-12,1232.7
1265,2015-01-13,1234.3
1266,2015-01-14,1234.4
1267,2015-01-15,1264.7
1268,2015-01-16,1276.9
1269,2015-01-20,1294.2
1270,2015-01-21,1293.7
1271,2015-01-22,1300.7
1272,2015-01-23,1292.6
1273,2015-01-26,1279.4
1274,2015-01-27,1291.7
1275,2015-01-28,1285.9
1276,2015-01-29,1254.6
1277,2015-01-30,1278.5
1278,2015-02-02,1276.2
1279,2015-02-03,1259.7
1280,2015-02-04,1263.8
1281,2015-02-05,1262.0
1282,2015-02-06,1233.9
1283,2015-02-09,1240.8
1284,2015-02-10,1231.6
1285,2015-02-11,1219.0
1286,2015-02-12,1220.1
1287,2015-02-13,1226.5
1288,2015-02-17,1208.1
1289,2015-02-18,1199.7
1290,2015-02-19,1207.1
1291,2015-02-20,1204.4
1292,2015-02-23,1200.3
1293,2015-02-24,1196.9
1294,2015-02-25,1201.0
1295,2015-02-26,1209.6
1296,2015-02-27,1212.6
1297,2015-03-02,1207.7
1298,2015-03-03,1204.0
1299,2015-03-04,1200.6
1300,2015-03-05,1195.9
1301,2015-03-06,1164.1
1302,2015-03-09,1166.4
1303,2015-03-10,1160.1
1304,2015-03-11,1150.7
1305,2015-03-12,1152.1
1306,2015-03-13,1152.6
1307,2015-03-16,1153.3
1308,2015-03-17,1148.3
1309,2015-03-18,1151.4
1310,2015-03-19,1169.1
1311,2015-03-20,1184.8
1312,2015-03-23,1188.0
1313,2015-03-24,1191.7
1314,2015-03-25,1197.3
1315,2015-03-26,1205.1
1316,2015-03-27,1199.8
1317,2015-03-30,1184.8
1318,2015-03-31,1183.1
1319,2015-04-01,1208.1
1320,2015-04-02,1200.9
1321,2015-04-06,1218.6
1322,2015-04-07,1210.6
1323,2015-04-08,1203.1
1324,2015-04-09,1193.6
1325,2015-04-10,1204.6
1326,2015-04-13,1199.3
1327,2015-04-14,1192.8
1328,2015-04-15,1201.5
1329,2015-04-16,1198.0
1330,2015-04-17,1202.9
1331,2015-04-20,1193.5
1332,2015-04-21,1202.9
1333,2015-04-22,1186.9
1334,2015-04-23,1194.4
1335,2015-04-24,1175.2
1336,2015-04-27,1203.3
1337,2015-04-28,1214.0
1338,2015-04-29,1209.8
1339,2015-04-30,1182.4
1340,2015-05-01,1174.5
1341,2015-05-04,1186.8
1342,2015-05-05,1193.2
1343,2015-05-06,1190.3
1344,2015-05-07,1182.4
1345,2015-05-08,1189.1
1346,2015-05-11,1183.2
1347,2015-05-12,1192.6
1348,2015-05-13,1218.4
1349,2015-05-14,1225.4
1350,2015-05-15,1225.5
1351,2015-05-18,1227.8
1352,2015-05-19,1206.9
1353,2015-05-20,1208.9
1354,2015-05-21,1204.4
1355,2015-05-22,1204.3
1356,2015-05-26,1187.2
1357,2015-05-27,1185.9
1358,2015-05-28,1188.1
1359,2015-05-29,1189.4
1360,2015-06-01,1188.3
1361,2015-06-02,1194.1
1362,2015-06-03,1184.7
1363,2015-06-04,1174.9
1364,2015-06-05,1167.8
1365,2015-06-08,1173.2
1366,2015-06-09,1177.3
1367,2015-06-10,1186.1
1368,2015-06-11,1179.9
1369,2015-06-12,1178.8
1370,2015-06-15,1185.3
1371,2015-06-16,1180.5
1372,2015-06-17,1176.4
1373,2015-06-18,1201.5
1374,2015-06-19,1201.5
1375,2015-06-22,1183.7
1376,2015-06-23,1176.2
1377,2015-06-24,1172.6
1378,2015-06-25,1171.5
1379,2015-06-26,1172.9
1380,2015-06-29,1178.5
1381,2015-06-30,1171.5
1382,2015-07-01,1169.0
1383,2015-07-02,1163.0
1384,2015-07-06,1172.9
1385,2015-07-07,1152.4
1386,2015-07-08,1163.3
1387,2015-07-09,1159.0
1388,2015-07-10,1157.7
1389,2015-07-13,1155.2
1390,2015-07-14,1153.3
1391,2015-07-15,1147.2
1392,2015-07-16,1143.8
1393,2015-07-17,1131.8
1394,2015-07-20,1106.7
1395,2015-07-21,1103.4
1396,2015-07-22,1091.4
1397,2015-07-23,1094.0
1398,2015-07-24,1085.6
1399,2015-07-27,1096.5
1400,2015-07-28,1096.3
1401,2015-07-29,1092.7
1402,2015-07-30,1088.4
1403,2015-07-31,1094.9
1404,2015-08-03,1089.4
1405,2015-08-04,1090.7
1406,2015-08-05,1085.7
1407,2015-08-06,1090.2
1408,2015-08-07,1094.1
1409,2015-08-10,1104.2
1410,2015-08-11,1107.6
1411,2015-08-12,1123.2
1412,2015-08-13,1115.7
1413,2015-08-14,1112.9
1414,2015-08-17,1118.6
1415,2015-08-18,1117.1
1416,2015-08-19,1128.1
1417,2015-08-20,1153.0
1418,2015-08-21,1159.6
1419,2015-08-24,1153.4
1420,2015-08-25,1138.2
1421,2015-08-26,1124.6
1422,2015-08-27,1122.4
1423,2015-08-28,1133.1
1424,2015-08-31,1131.6
1425,2015-09-01,1138.7
1426,2015-09-02,1132.5
1427,2015-09-03,1123.7
1428,2015-09-04,1120.6
1429,2015-09-08,1120.4
1430,2015-09-09,1102.2
1431,2015-09-10,1109.5
1432,2015-09-11,1103.5
1433,2015-09-14,1107.7
1434,2015-09-15,1102.8
1435,2015-09-16,1119.2
1436,2015-09-17,1117.3
1437,2015-09-18,1138.1
1438,2015-09-21,1133.1
1439,2015-09-22,1125.0
1440,2015-09-23,1131.6
1441,2015-09-24,1153.8
1442,2015-09-25,1146.0
1443,2015-09-28,1132.0
1444,2015-09-29,1127.1
1445,2015-09-30,1115.5
1446,2015-10-01,1114.2
1447,2015-10-02,1137.1
1448,2015-10-05,1138.1
1449,2015-10-06,1146.8
1450,2015-10-07,1149.0
1451,2015-10-08,1144.7
1452,2015-10-09,1156.3
1453,2015-10-12,1164.9
1454,2015-10-13,1165.8
1455,2015-10-14,1180.1
1456,2015-10-15,1187.9
1457,2015-10-16,1183.6
1458,2015-10-19,1173.3
1459,2015-10-20,1178.0
1460,2015-10-21,1167.6
1461,2015-10-22,1166.6
1462,2015-10-23,1163.3
1463,2015-10-26,1167.0
1464,2015-10-27,1166.8
1465,2015-10-28,1177.1
1466,2015-10-29,1147.2
1467,2015-10-30,1141.5
1468,2015-11-02,1135.8
1469,2015-11-03,1114.2
1470,2015-11-04,1106.5
1471,2015-11-05,1104.4
1472,2015-11-06,1087.6
1473,2015-11-09,1087.9
1474,2015-11-10,1088.2
1475,2015-11-11,1084.7
1476,2015-11-12,1080.8
1477,2015-11-13,1080.8
1478,2015-11-16,1083.7
1479,2015-11-17,1068.7
1480,2015-11-18,1068.8
1481,2015-11-19,1078.0
1482,2015-11-20,1076.4
1483,2015-11-23,1066.8
1484,2015-11-24,1074.3
1485,2015-11-25,1070.5
1486,2015-11-27,1056.2
1487,2015-11-30,1065.8
1488,2015-12-01,1063.8
1489,2015-12-02,1054.2
1490,2015-12-03,1061.7
1491,2015-12-04,1084.5
1492,2015-12-07,1076.4
1493,2015-12-08,1076.3
1494,2015-12-09,1077.6
1495,2015-12-10,1073.1
1496,2015-12-11,1076.9
1497,2015-12-14,1064.7
1498,2015-12-15,1062.9
1499,2015-12-16,1078.0
1500,2015-12-17,1050.8
1501,2015-12-18,1066.2
1502,2015-12-21,1081.9
1503,2015-12-22,1074.8
1504,2015-12-23,1069.4
1505,2015-12-24,1077.2
1506,2015-12-28,1070.5
1507,2015-12-29,1077.5
1508,2015-12-30,1060.1
1509,2015-12-31,1060.3
1510,2016-01-04,1075.1
1511,2016-01-05,1078.4
1512,2016-01-06,1091.9
1513,2016-01-07,1107.7
1514,2016-01-08,1097.8
1515,2016-01-11,1096.5
1516,2016-01-12,1085.6
1517,2016-01-13,1087.5
1518,2016-01-14,1073.9
1519,2016-01-15,1091.5
1520,2016-01-19,1089.9
1521,2016-01-20,1107.1
1522,2016-01-21,1099.1
1523,2016-01-22,1097.2
1524,2016-01-25,1106.2
1525,2016-01-26,1121.7
1526,2016-01-27,1116.1
1527,2016-01-28,1115.6
1528,2016-01-29,1116.4
1529,2016-02-01,1127.9
1530,2016-02-02,1127.3
1531,2016-02-03,1141.3
1532,2016-02-04,1157.6
1533,2016-02-05,1157.8
1534,2016-02-08,1197.9
1535,2016-02-09,1198.7
1536,2016-02-10,1194.7
1537,2016-02-11,1247.9
1538,2016-02-12,1239.1
1539,2016-02-16,1207.9
1540,2016-02-17,1211.1
1541,2016-02-18,1226.1
1542,2016-02-19,1230.4
1543,2016-02-22,1209.5
1544,2016-02-23,1222.3
1545,2016-02-24,1238.7
1546,2016-02-25,1238.2
1547,2016-02-26,1219.8
1548,2016-02-29,1233.9
1549,2016-03-01,1230.3
1550,2016-03-02,1241.1
1551,2016-03-03,1257.4
1552,2016-03-04,1269.9
1553,2016-03-07,1263.2
1554,2016-03-08,1262.1
1555,2016-03-09,1256.6
1556,2016-03-10,1272.0
1557,2016-03-11,1258.7
1558,2016-03-14,1244.4
1559,2016-03-15,1230.4
1560,2016-03-16,1229.3
1561,2016-03-17,1264.5
1562,2016-03-18,1253.8
1563,2016-03-21,1243.8
1564,2016-03-22,1248.2
1565,2016-03-23,1223.7
1566,2016-03-24,1221.4
1567,2016-03-28,1219.9
1568,2016-03-29,1235.6
1569,2016-03-30,1226.9
1570,2016-03-31,1234.2
1571,2016-04-01,1222.2
1572,2016-04-04,1218.0
1573,2016-04-05,1228.4
1574,2016-04-06,1222.5
1575,2016-04-07,1236.2
1576,2016-04-08,1242.5
1577,2016-04-11,1256.7
1578,2016-04-12,1259.4
1579,2016-04-13,1246.8
1580,2016-04-14,1225.0
1581,2016-04-15,1233.1
1582,2016-04-18,1233.6
1583,2016-04-19,1253.0
1584,2016-04-20,1253.2
1585,2016-04-21,1249.0
1586,2016-04-22,1228.7
1587,2016-04-25,1238.9
1588,2016-04-26,1242.2
1589,2016-04-27,1249.2
1590,2016-04-28,1265.5
1591,2016-04-29,1289.2
1592,2016-05-02,1294.7
1593,2016-05-03,1290.7
1594,2016-05-04,1273.3
1595,2016-05-05,1271.4
1596,2016-05-06,1292.9
1597,2016-05-09,1265.6
1598,2016-05-10,1263.9
1599,2016-05-11,1274.6
1600,2016-05-12,1270.3
1601,2016-05-13,1271.9
1602,2016-05-16,1273.4
1603,2016-05-17,1276.2
1604,2016-05-18,1273.7
1605,2016-05-19,1254.2
1606,2016-05-20,1252.4
1607,2016-05-23,1251.1
1608,2016-05-24,1228.9
1609,2016-05-25,1223.5
1610,2016-05-26,1220.1
1611,2016-05-27,1213.8
1612,2016-05-31,1214.8
1613,2016-06-01,1211.9
1614,2016-06-02,1209.8
1615,2016-06-03,1240.1
1616,2016-06-06,1244.6
1617,2016-06-07,1244.4
1618,2016-06-08,1259.8
1619,2016-06-09,1270.2
1620,2016-06-10,1273.4
1621,2016-06-13,1284.4
1622,2016-06-14,1285.6
1623,2016-06-15,1285.8
1624,2016-06-16,1296.1
1625,2016-06-17,1292.5
1626,2016-06-20,1290.0
1627,2016-06-21,1270.5
1628,2016-06-22,1268.0
1629,2016-06-23,1261.2
1630,2016-06-24,1320.0
1631,2016-06-27,1322.5
1632,2016-06-28,1315.3
1633,2016-06-29,1323.9
1634,2016-06-30,1318.4
1635,2016-07-01,1336.7
1636,2016-07-05,1356.4
1637,2016-07-06,1364.9
1638,2016-07-07,1360.1
1639,2016-07-08,1356.6
1640,2016-07-11,1355.0
1641,2016-07-12,1334.1
1642,2016-07-13,1342.4
1643,2016-07-14,1331.3
1644,2016-07-15,1326.5
1645,2016-07-18,1328.4
1646,2016-07-19,1331.5
1647,2016-07-20,1318.8
1648,2016-07-21,1330.5
1649,2016-07-22,1323.1
1650,2016-07-25,1319.3
1651,2016-07-26,1320.7
1652,2016-07-27,1326.6
1653,2016-07-28,1332.3
1654,2016-07-29,1349.0
1655,2016-08-01,1351.4
1656,2016-08-02,1364.4
1657,2016-08-03,1356.1
1658,2016-08-04,1358.8
1659,2016-08-05,1336.4
1660,2016-08-08,1333.4
1661,2016-08-09,1339.0
1662,2016-08-10,1344.3
1663,2016-08-11,1342.5
1664,2016-08-12,1335.8
1665,2016-08-15,1340.3
1666,2016-08-16,1350.5
1667,2016-08-17,1342.7
1668,2016-08-18,1351.2
1669,2016-08-19,1340.4
1670,2016-08-22,1337.7
1671,2016-08-23,1340.6
1672,2016-08-24,1324.4
1673,2016-08-25,1320.1
1674,2016-08-26,1321.5
1675,2016-08-29,1322.9
1676,2016-08-30,1311.7
1677,2016-08-31,1306.9
1678,2016-09-01,1312.2
1679,2016-09-02,1322.1
1680,2016-09-06,1349.4
1681,2016-09-07,1344.3
1682,2016-09-08,1336.8
1683,2016-09-09,1330.1
1684,2016-09-12,1321.0
1685,2016-09-13,1319.0
1686,2016-09-14,1321.5
1687,2016-09-15,1313.5
1688,2016-09-16,1305.8
1689,2016-09-19,1313.5
1690,2016-09-20,1313.7
1691,2016-09-21,1326.9
1692,2016-09-22,1340.4
1693,2016-09-23,1337.2
1694,2016-09-26,1339.7
1695,2016-09-27,1325.9
1696,2016-09-28,1319.4
1697,2016-09-29,1321.7
1698,2016-09-30,1313.3
1699,2016-10-03,1309.0
1700,2016-10-04,1266.3
1701,2016-10-05,1265.2
1702,2016-10-06,1249.8
1703,2016-10-07,1248.9
1704,2016-10-10,
1705,2016-10-11,1253.0
1706,2016-10-12,1251.1
1707,2016-10-13,1255.0
1708,2016-10-14,1253.1
1709,2016-10-17,1254.4
1710,2016-10-18,1260.8
1711,2016-10-19,1267.9
1712,2016-10-20,1265.6
1713,2016-10-21,1265.9
1714,2016-10-24,1262.0
1715,2016-10-25,1271.9
1716,2016-10-26,1264.8
1717,2016-10-27,1267.9
1718,2016-10-28,1275.5
1719,2016-10-31,1271.5
1720,2016-11-01,1286.4
1721,2016-11-02,1306.8
1722,2016-11-03,1302.1
1723,2016-11-04,1303.3
1724,2016-11-07,1278.3
1725,2016-11-08,1273.4
1726,2016-11-09,1272.6
1727,2016-11-10,1265.5
1728,2016-11-11,
1729,2016-11-14,1221.2
1730,2016-11-15,1224.0
1731,2016-11-16,1223.4
1732,2016-11-17,1216.5
1733,2016-11-18,1208.5
1734,2016-11-21,1209.6
1735,2016-11-22,1211.0
1736,2016-11-23,1189.1
1737,2016-11-25,1178.2
1738,2016-11-28,1190.6
1739,2016-11-29,1187.9
1740,2016-11-30,1170.8
1741,2016-12-01,1166.9
1742,2016-12-02,1175.1
1743,2016-12-05,1174.0
1744,2016-12-06,1167.6
1745,2016-12-07,1175.0
1746,2016-12-08,1169.8
1747,2016-12-09,1159.4
1748,2016-12-12,1163.5
1749,2016-12-13,1156.7
1750,2016-12-14,1161.3
1751,2016-12-15,1127.8
1752,2016-12-16,1135.3
1753,2016-12-19,1140.5
1754,2016-12-20,1131.5
1755,2016-12-21,1131.1
1756,2016-12-22,1128.8
1757,2016-12-23,1131.9
1758,2016-12-27,1137.3
1759,2016-12-28,1139.4
1760,2016-12-29,1156.4
1761,2016-12-30,1150.0
1762,2017-01-03,1160.4
1763,2017-01-04,1163.8
1764,2017-01-05,1179.7
1765,2017-01-06,1171.9
1766,2017-01-09,1183.5
1767,2017-01-10,1184.2
1768,2017-01-11,1195.6
1769,2017-01-12,1198.9
1770,2017-01-13,1195.3
1771,2017-01-17,1212.0
1772,2017-01-18,1211.3
1773,2017-01-19,1200.9
1774,2017-01-20,1204.3
1775,2017-01-23,1215.0
1776,2017-01-24,1210.3
1777,2017-01-25,1197.3
1778,2017-01-26,1189.5
1779,2017-01-27,1188.1
1780,2017-01-30,1193.2
1781,2017-01-31,1208.6
1782,2017-02-01,1205.6
1783,2017-02-02,1216.7
1784,2017-02-03,1218.5
1785,2017-02-06,1230.0
1786,2017-02-07,1234.2
1787,2017-02-08,1237.6
1788,2017-02-09,1235.1
1789,2017-02-10,1234.4
1790,2017-02-13,1224.4
1791,2017-02-14,1223.9
1792,2017-02-15,1231.7
1793,2017-02-16,1240.0
1794,2017-02-17,1237.6
1795,2017-02-21,1237.5
1796,2017-02-22,1232.0
1797,2017-02-23,1250.2
1798,2017-02-24,1256.9
1799,2017-02-27,1257.4
1800,2017-02-28,1252.6
1801,2017-03-01,1248.9
1802,2017-03-02,1231.9
1803,2017-03-03,1225.5
1804,2017-03-06,1224.5
1805,2017-03-07,1215.1
1806,2017-03-08,1208.5
1807,2017-03-09,1202.4
1808,2017-03-10,1200.7
1809,2017-03-13,1202.4
1810,2017-03-14,1201.9
1811,2017-03-15,1200.1
1812,2017-03-16,1226.5
1813,2017-03-17,1229.8
1814,2017-03-20,1233.6
1815,2017-03-21,1246.1
1816,2017-03-22,1249.3
1817,2017-03-23,1246.9
1818,2017-03-24,1248.2
1819,2017-03-27,1255.4
1820,2017-03-28,1255.3
1821,2017-03-29,1253.4
1822,2017-03-30,1245.0
1823,2017-03-31,1247.3
1824,2017-04-03,1250.8
1825,2017-04-04,1255.0
1826,2017-04-05,1245.4
1827,2017-04-06,1250.3
1828,2017-04-07,1254.3
1829,2017-04-10,1251.1
1830,2017-04-11,1271.2
1831,2017-04-12,1275.3
1832,2017-04-13,1285.9
1833,2017-04-17,1289.4
1834,2017-04-18,1291.7
1835,2017-04-19,1281.4
1836,2017-04-20,1281.9
1837,2017-04-21,1287.4
1838,2017-04-24,1275.8
1839,2017-04-25,1265.6
1840,2017-04-26,1262.1
1841,2017-04-27,1263.7
1842,2017-04-28,1266.1
1843,2017-05-01,1253.3
1844,2017-05-02,1255.1
1845,2017-05-03,1246.4
1846,2017-05-04,1226.5
1847,2017-05-05,1224.8
1848,2017-05-08,1225.3
1849,2017-05-09,1214.3
1850,2017-05-10,1217.3
1851,2017-05-11,1222.7
1852,2017-05-12,1226.2
1853,2017-05-15,1228.6
1854,2017-05-16,1235.0
1855,2017-05-17,1257.5
1856,2017-05-18,1251.7
1857,2017-05-19,1252.7
1858,2017-05-22,1260.7
1859,2017-05-23,1254.8
1860,2017-05-24,1252.4
1861,2017-05-25,1255.8
1862,2017-05-26,1267.6
1863,2017-05-30,1262.1
1864,2017-05-31,1272.0
1865,2017-06-01,1267.0
1866,2017-06-02,1276.8
1867,2017-06-05,1279.3
1868,2017-06-06,1294.4
1869,2017-06-07,1290.1
1870,2017-06-08,1276.3
1871,2017-06-09,1268.5
1872,2017-06-12,1266.1
1873,2017-06-13,1265.8
1874,2017-06-14,1272.8
1875,2017-06-15,1252.2
1876,2017-06-16,1254.0
1877,2017-06-19,1244.2
1878,2017-06-20,1241.0
1879,2017-06-21,1243.4
1880,2017-06-22,1247.6
1881,2017-06-23,1256.2
1882,2017-06-26,1246.3
1883,2017-06-27,1246.4
1884,2017-06-28,1248.0
1885,2017-06-29,1244.2
1886,2017-06-30,1240.7
1887,2017-07-03,1217.9
1888,2017-07-05,1220.4
1889,2017-07-06,1222.2
1890,2017-07-07,1208.6
1891,2017-07-10,1212.1
1892,2017-07-11,1213.6
1893,2017-07-12,1218.1
1894,2017-07-13,1216.3
1895,2017-07-14,1226.6
1896,2017-07-17,1232.8
1897,2017-07-18,1241.1
1898,2017-07-19,1241.2
1899,2017-07-20,1244.8
1900,2017-07-21,1254.3
1901,2017-07-24,1253.9
1902,2017-07-25,1251.7
1903,2017-07-26,1249.0
1904,2017-07-27,1259.6
1905,2017-07-28,1268.4
1906,2017-07-31,1266.6
1907,2017-08-01,1272.6
1908,2017-08-02,1271.8
1909,2017-08-03,1267.8
1910,2017-08-04,1258.3
1911,2017-08-07,1258.2
1912,2017-08-08,1256.4
1913,2017-08-09,1273.0
1914,2017-08-10,1283.7
1915,2017-08-11,1287.7
1916,2017-08-14,1284.2
1917,2017-08-15,1273.7
1918,2017-08-16,1276.9
1919,2017-08-17,1286.4
1920,2017-08-18,1285.7
1921,2017-08-21,1290.8
1922,2017-08-22,1285.1
1923,2017-08-23,1288.9
1924,2017-08-24,1286.5
1925,2017-08-25,1292.5
1926,2017-08-28,1309.7
1927,2017-08-29,1313.1
1928,2017-08-30,1308.1
1929,2017-08-31,1316.2
1930,2017-09-01,1324.5
